passage,tag
"She was fighting on one good leg, which was a constraint she had not trained for specifically but which reduced to a version of something she had trained for, which was fighting with a disadvantage. She made the disadvantage part of her movement rather than working against it, keeping her weight on the good leg, using the bad leg only for balance and never for push-off. The man was fresh and she was not and she knew she had perhaps four minutes before the injury started to win the argument. She made the four minutes count. She used distance, which was free, and angles, which were free, and patience, which was the hardest thing to keep when pain was talking loudly. She waited for the opening she needed rather than manufacturing one at cost she could not afford. The opening came at two minutes and forty seconds and she took it without hesitation and the man went down and she stepped back from him and looked at her leg and then at the door. She had two minutes left before the leg won. She used them to get to the door and through it and down the hall and out.",strong
"The boat was taking on water from a hull breach she had found but could not seal and she had twenty minutes, maybe thirty, before the calculation changed. She did what she could with what she had: the flare gun, which she fired once into a sky that had no guarantee of anyone looking at it; the bilge pump, which was manual and which she worked until her shoulders gave her their opinion; the radio, which had been giving her static for an hour and which now produced a voice — distant, intermittent, but a voice. She transmitted her position as she understood it and her situation as it stood and her name, clearly, three times. The voice came back. The voice asked her to transmit again. She transmitted again. The water was at her ankles. She stood on the highest point of the cockpit and kept transmitting and watched the horizon for anything that might be coming toward her rather than away from her. Something was coming. She could not yet tell what it was. She kept transmitting.",strong
"The window she needed was on the third floor and the drainpipe was her route and she had climbed worse in better conditions than these. The rain made everything slick but it also made her harder to see, which was the more important factor. She went up the drainpipe the way she had learned to go up drainpipes — testing each bracket before weighting it, moving smoothly rather than fast, keeping three points of contact. The second bracket gave under her foot and she hung by her hands for a moment feeling the bracket fail further and then stop, which was the best possible resolution to that moment. She moved off it carefully and found the next one and kept going. The third-floor window was three feet to her right and she reached it from the drainpipe by finding the window ledge with her feet and moving sideways across the face of the building in a way she did not recommend. The window was locked. She had expected this. She had brought what she needed for this. Thirty seconds later the window was open and she was through it and standing in the dark room on the other side, breathing quietly, listening.",strong
"She had been running for eleven minutes through terrain she did not know well enough to run through in the dark and she had not fallen yet, which she was attributing to luck and pace and was not examining too closely. She could hear him behind her — less than she had hoped, more than she had feared. She was faster over distance and he was faster over the short interval and she needed this to become a distance problem before her lungs made it a short-interval problem. She changed direction at the creek, going upstream instead of across, using the water to complicate his tracking. The rocks in the creek were unstable and she slowed on them because a turned ankle was a different problem entirely. She heard him at the bank behind her and she went back into the trees on the upstream side and pushed her pace to what the terrain would give her. The lights of the road appeared through the trees ahead of her. The road meant cars and cars meant people and people meant the calculation changed. She ran toward the lights.",strong
"The car that had been following her for six blocks made the same left turn she made into the parking structure and she accepted the information this conveyed. She went up two levels rather than one and parked in the furthest corner under a burned-out light, which was not an accident. She was out of the car and behind the support column before his headlights came around the ramp. She watched him park and get out and look at her car and look around the structure. He was between her and the elevator and between her and the ramp. She looked at the stairwell door ten feet to her left, which required crossing open floor. She looked at the structural column she was behind, which was solid and wide. She looked at him and measured the distance and the angle and made her plan and stood very still until he began moving toward her car instead of toward her column, which was what she had been waiting for. She crossed the ten feet to the stairwell door in the time it took him to reach her car, opened the door without a sound, and went through it and down.",strong
"She had been unconscious and was now conscious, and the transition had been marked by nothing except the difference. She was in a vehicle — moving, road noise, the vibration of a highway. Her hands were bound behind her. She was in the back seat and could see the back of one head in the front seat, which meant either one person or a driver and a passenger who was staying low. She did not move. She measured her breathing and kept it slow and even and took inventory of what she had available: her hands were bound with what felt like duct tape rather than rope or zip ties, which was third best behind rope and zip ties. Her feet were not bound, which was an oversight she intended to exploit. She identified the door handle by feel, behind her back, and worked out the mechanics of what would need to happen in what sequence. The car was decelerating. She felt the change in road surface that meant they were leaving the highway. Whatever was going to happen was going to happen soon. She decided to happen first.",strong
"The man had her daughter and he had told her the terms clearly and she had agreed to the terms and she was not going to honor the terms, which she had known before she agreed to them. She drove to the meeting point alone as specified and parked as specified and walked to the warehouse as specified and she was not alone, but she was the only one visible, which was the version of alone that mattered for the next four minutes. She could see her daughter through the warehouse window. She could see the man. She could see that he was between the door and her daughter and that he had not yet seen her and she had perhaps thirty seconds before this changed. She thought about what those thirty seconds needed to accomplish. She thought about the sequence of it, which she had been thinking about for the past hour in the car. She went through the door.",strong
"The ledge gave way under his left foot and he was falling before she had registered what she was seeing and she had the rope in her hands and ran it through the belay device with a speed that was beyond technique and into something else. The rope went taut and snapped her forward into the anchor and she braced against it and felt the force of his weight arrive in her hands and her shoulders and she held it. She held it and did not let it move. She looked at the anchor, which held. She looked at her hands, which held. She looked down the face at him, swinging on the rope thirty feet below her, and she called down to him and waited and he called back and his voice told her what she needed to know. She began to lower him to the ledge below, controlling the descent the way she had been taught, slowly, with the absolute steadiness of someone who understands that the speed of this operation is determined by the person on the end of the rope. She got him to the ledge. She kept the rope taut until he told her he was standing. She let out a breath she had been holding for forty-five seconds.",strong
"She hit the water and went deep immediately, the current taking her before she oriented to which direction was up. She made herself relax, which was the hardest thing she had ever done, because fighting the current was how you died in floodwater and she knew this and her body did not care what she knew. She found up by watching the sediment move — it moved toward the bottom — and she moved opposite to it and broke the surface and got her feet in front of her and went with the current the way she was supposed to, reading the water ahead for the hazards that mattered. The bridge piling came at her fast and she put her feet on it and pushed off, angling toward the bank, and the current pushed back and she angled more and the water shallowed and she felt gravel under her feet and stood up, the water at her waist, and walked the remaining fifteen feet to the bank and sat down in the mud and was, for a moment, not able to do anything else.",strong
"She had four broken ribs — she was counting by the places it hurt to breathe — and a head injury that was making the world pulse in a way she was trying not to find interesting. She had been in the back of the vehicle for what she estimated was two hours. The vehicle had stopped twelve minutes ago and no one had come to the back and the silence was a different quality of silence than the moving silence and she was treating it as an opportunity. She worked her hands against the tape binding them, which was giving slightly at the wrist, which was something. Her feet were bound at the ankle with a second piece of tape and she worked at this with her heels, bending her knees as far as the space allowed. Outside: no traffic sounds, wind in what sounded like trees, birds. Rural, then. She got one ankle free and then the other. She found the interior door release in the dark and tested it. It opened. She lay still for a thirty-count, listening. Then she opened the door.",strong
"They were both on the bridge when the shooting started and there was no cover and the river was forty feet below and neither of those facts was a good option and she was going to have to choose between them. She grabbed his arm and looked at the bridge rail and looked at his face and he looked at the river and he nodded, because they had always been able to communicate in compressed form when it mattered. They went over the rail together. The forty feet took approximately one second and she had time to orient her feet down and cross her arms and then the river arrived. The impact drove her deep and the current had her and she let it, surfacing forty yards downstream in the shadow of the far bank. She found him ten feet away, already swimming toward her. They looked at each other in the water and looked at the bridge above them and she said: plan? and he said: working on it, and she said: me too, and they started swimming.",strong
"The structure had been burning for twenty minutes before they found her in it and she had been managing herself through the smoke with the discipline of someone who understood that panic would kill her faster than the fire. She had the bathroom door sealed with wet towels along the bottom and was at the window, which she had been unable to open, and she had been unable to break it because it was the kind of glass that did not break in the direction she was pushing. She was explaining this to herself in clear, sequential terms when she heard him on the fire escape, and the window opened from the outside, and the air came in and she breathed it. He got her onto the fire escape and she went down it ahead of him and he came down after her and they reached the street and she sat down on the curb and he sat beside her and they both breathed for a moment before anyone said anything.",strong
"The dogs found her trail twenty minutes after she went into the trees and she had known they would and had planned for it, which meant she was at the creek before she could hear them clearly. She went into the water and went north, upstream, in the dark with the cold of the creek floor through her boots. The dogs were loud now — she could hear two of them, possibly three. She went upstream until the creek bent west and the trees came down to the bank and she left the water here and climbed the bank and went into the trees. She moved through the forest the way she had been moving for the past two hours — not fast, not reckless, but continuous, always continuous, never stopping for more than the time it took to orient and choose the next direction. She put a ridge between herself and the sound of the dogs. She put a second ridge between herself and the first ridge. The dogs became faint and then became the idea of dogs and then became silence. She kept moving.",strong
"She was on the wrong side of the locked gate with the guard coming back in four minutes and the thing she had come for was still inside the building. She looked at the gate, which was chain-link and twelve feet high with barbed wire at the top, and she looked at the building, and she looked at the four minutes she had and made her decision. The fence was not unclimbable. The barbed wire required her jacket, which she left on the wire at the top. The drop on the other side was manageable. She was at the building's side door in ninety seconds and through it in another forty and moving through the interior space with the urgency that four minutes — now closer to two — demanded. She found what she needed. She took it and went back the way she came and was over the fence before the guard's flashlight appeared at the far end of the yard. She retrieved her jacket from the wire with a damage assessment she would perform later. She walked, not ran, toward the street.",strong
"The beam had come down across his legs and she could not move it alone and she had been unable to move it for the past six minutes of trying. She sat back on her heels and thought about this in the methodical way she thought about problems that required solutions rather than feelings. The beam was old-growth timber, sixteen inches square, and it was not going to move by pulling. She looked at what was available: a car jack in the trunk of the wrecked vehicle fifteen feet away, accessible; wood for a base, available in the debris around her; her understanding of how to operate a hydraulic jack, which was complete. She got the jack. She built the base. She positioned the jack and explained to him what was going to happen, because he deserved accurate information. She began to pump the jack. The beam rose — slowly, then less slowly — and she told him to move when he could and he moved and she kept pumping until he was clear and then she let it down slowly because dropping it might shift other things. He was sitting up. She went to him.",strong
"She had the window open and one leg over the sill and four seconds before the man behind her reached her and none of those four seconds could be wasted on looking back. She went out the window and caught the sill with her hands and hung for a moment that felt longer than it was, calculating the drop, and let go. The landing was harder than she had hoped and softer than she had feared and she rolled and came up on one foot and then the other and ran. The alley was lit at the far end by a streetlight and dark in between and she ran through the dark with the confidence of someone who had decided that whatever was in the dark was less dangerous than what was behind her. She heard him in the window above as she reached the light and she turned the corner into the street without stopping and she did not hear him land.",strong
"The other car had run them off the road on the mountain pass and his door was jammed and she was already out of her side and around to his, her hands finding the handle, pulling. The door was bent in its frame and it was not going to open by pulling. She looked at the drop below the guardrail, which they had not gone through, which was the one good thing about the situation. She looked at the approaching headlights on the road above them, which she could not read yet as threat or help. She found a rock the size of her fist in the roadside gravel and used it on the junction of the door and the frame, hitting the same spot, four times, six, until the frame gave enough and she got her fingers in and pulled and the door opened. He got out. They looked at the car, half-off the road and blocking the lane, and then at the headlights coming around the mountain, and she pulled him off the road and behind the guardrail and they crouched there together waiting to see what the headlights brought.",strong
"She held her breath and did not move and the man with the flashlight passed six feet from where she was standing in the shadow of the storage rack. She counted his steps going away — twelve, fifteen, twenty — and heard the door at the far end of the warehouse open and close. She let out her breath. She had three minutes before the next sweep, which she had timed during the forty minutes she had spent outside before deciding to come in. She moved from the shadow of the rack to the shadow of the machinery along the east wall and from there to the door she needed, keeping below the level of the clerestory windows and moving slowly enough not to generate sound. The door had a padlock. She had prepared for this. She had the lock open in ninety seconds and was through the door and in the room she needed before the two minutes were gone. She found what she was looking for in the third cabinet. She photographed it. She put it back exactly as she had found it. She locked the padlock from the outside and went back out the way she had come in.",strong
"The gunfire had stopped and the silence it left behind was absolute in the way of silences that come after loud things, pressing against the ears. She was behind the overturned vehicle with her knees on the asphalt and her back against the undercarriage. She did not know where he was. She did not know if he was. She waited thirty seconds without moving and listened to the silence for anything that would tell her which of those questions had an answer she could use. A shoe on pavement, somewhere to her left, deliberate and quiet. She was not alone in this silence. She moved to the end of the vehicle and looked around the bumper at ground level and saw his feet — his, she was certain — and the way they were standing told her he was looking in the wrong direction. She considered her options for two seconds, which was the right amount of time to consider options in this kind of situation. She went around the bumper and closed the distance before he completed his turn.",strong
"She had three minutes before the tide filled the sea cave completely and the only exit was the underwater tunnel she had come in through, which required a forty-second breath-hold on the outbound passage. She had done the inbound passage in thirty-eight seconds. She could do forty. She looked at the water rising around her ankles and her knees and thought about the tunnel, which was ten feet long and ran slightly uphill toward the open sea, wide enough for her shoulders with six inches to spare on each side. She was not going to think about the six inches. She was going to think about the open sea at the other end of it and the afternoon light on the water and the boat anchored twenty yards from the cave mouth. She filled her lungs. She went into the water. She found the tunnel mouth by feel and entered it and moved through it with her hands on the walls, pulling herself forward, counting seconds. At thirty-five she could see the lighter dark that was the opening and at thirty-nine she was through it and she surfaced into the afternoon and breathed.",strong
"He caught her arm before she went over the side and she caught his wrist in turn and they were both looking at the question of whether his grip on the rail was going to answer for both of them. She could feel the ship rolling under the force of the wave and she could feel his hand on her arm and she looked at the rail he was gripping with his other hand and she made herself heavy, deliberate, a stable thing to be held rather than a panicking thing to be lost. He pulled. She climbed. Her knee found the deck and then her other knee and then she was on the deck and he was pulling her away from the rail and she went with him until they were both against the superstructure with something solid at their backs. The wave passed. The deck steadied. They looked at each other in the rain and she saw in his face the same thing she felt, which was that they were going to have a conversation about this later when they were capable of having it.",strong
"She had been in the access shaft for forty minutes and the air quality was declining in a way she was tracking by the heaviness at the back of her throat. She moved steadily upward — the shaft ran at forty-five degrees and had iron rungs set into the concrete at eighteen-inch intervals — and counted the rungs and calculated the distance from the count she had done on the way in. Twelve rungs from the bottom. Eight rungs from the top. She was at rung seven. The heaviness in her throat was becoming a tightness in her chest that she assessed as a warning rather than a crisis, which was the distinction that mattered. She moved to rung eight and nine and ten and the air changed slightly — better, fractionally better — and she understood she was near enough to the top for the ventilation to be reaching her. Eleven. Twelve. The hatch was above her and it was latched from her side and she undid the latch and pushed it open and cold air came in and she breathed it with the focused gratitude of someone who has recently understood what air is for.",strong
"The rock face was wet from the morning rain and she was committed to the pitch — forty feet above the last piece of protection, forty feet below the anchor — and the hold she had trusted had moved under her hand in a way holds were not supposed to move. She went still. She pressed herself into the face and found the next hold with her right hand without moving her feet, which were secure, and tested it before weighting it. It held. She moved to it and assessed from the new position. The hold above her left hand was gone — the piece of rock she had planned to use had come away with the hold she had just left. She looked at what was available within reach. She looked at the anchor thirty feet above her. She breathed. She found an alternate sequence — not the sequence she had planned but a sequence that existed and that her hands and feet could execute — and she committed to it the way you commit to a sequence on a wet face, which was completely and without looking back.",strong
"The boat was thirty yards away and taking on water from a breach she could see from here — the stern was already lower than it should be. She could see him on the deck working the manual bilge pump with the focused energy of someone who understood the situation perfectly and could not change the math of it. She ran the numbers from where she was standing on the dock: thirty yards of cold water in November, a three-foot chop, the harbor master's inflatable tied six slips down. The harbor master's inflatable won. She ran the six slips and got the inflatable untied and the engine started in the time it took her not to think about whether this was a good idea. She brought the inflatable alongside his boat and told him to get in and he told her the bilge pump was almost ahead of it and she looked at the stern, which was now four inches lower than when she had started this conversation, and she told him again to get in.",strong
"She had been on the roof for twenty minutes waiting for the situation inside to resolve itself in a direction she could work with, and it had not resolved, so she was going to have to resolve it herself. She went to the rooftop access door and found it locked from the inside, which she had expected, and she had the tools for this, which she had prepared, and she worked the lock in the wind and the cold with her fingers that were less precise than she needed them to be. Two minutes. The lock gave. She went through the door and down the staircase beyond it with the particular quality of quiet that the situation required. The third floor was where they were. She could hear voices — two people arguing, which she took as useful information about the attention being paid to other things. She reached the third floor landing. She looked at the corridor. She identified the door. She crossed the corridor and opened the door and the argument stopped.",strong
"The current had taken the raft and left them with the dry bags and their own swimming ability and the river still had six miles to the takeout. She did the inventory out loud so they both knew what they were working with: two dry bags, two life jackets already on, her knife, his lighter, the signal mirror she had clipped to her PFD as a habit she now considered the best habit she had. Six miles of class three water. Both of them were strong swimmers. The class three was manageable if they ran it feet-first and read the water and didn't panic, which she had already decided they weren't going to do. She talked through the river the way she had scouted it on the way in — the horizon lines, the eddies, the one rapid at mile four that they would need to swim left and hard to miss the pin rock. He listened. They looked at each other. They got in the water.",strong
"The window was her only exit and it was painted shut, which she discovered at the moment she needed it most. She looked at the smoke coming under the bedroom door and then at the window and she picked up the desk chair and used it on the glass, which was old and single-pane and came out cleanly on the first swing. She cleared the remaining glass from the frame with the leg of the chair, working quickly, aware of the smoke thickening behind her. The drop from the window was twelve feet to the porch roof below, which was sloped and potentially fragile, and from the porch roof it was another eight feet to the ground. She went out the window feet-first and landed on the porch roof and felt it flex under her weight and she rolled immediately to distribute that weight and rolled off the edge of the roof and dropped the last four feet and landed on the lawn and rolled again and came to her feet and was ten yards from the house before she thought about stopping.",strong
"She had the address and the time and the description and none of them had prepared her for the specific reality of the man at the end of the alley, who was larger than the description and faster than she had accounted for. She made the adjustment in the first three seconds and recalculated everything she had planned to do. What she had planned would not work. What she was going to do instead was already forming, the pieces of it assembling in the part of her mind that worked faster than her conscious reasoning. She moved differently than she had planned to move — different angle, different timing — and he adjusted to her adjustment, because he was good, and she adjusted to his adjustment, because she was better. Not by much. Enough. The alley was quiet afterward and she stood in it for a moment taking inventory of herself, found nothing requiring immediate attention, and walked toward the street.",strong
"The descent from the ridge had been straightforward until the fog came in and made it something else. She had been navigating by landmarks and the landmarks were gone and she had her compass and her map and the knowledge that downhill led to the valley regardless of visibility. She moved carefully on the slope, which was loose scree above the tree line and required attention she gave it. Her left ankle had been talking to her since the third hour of the approach and was now making a more serious argument. She listened to it and adjusted her gait and kept moving. The tree line emerged from the fog below her and she reached it and the footing improved and she navigated by compass bearing through the trees, counting her steps in the way she had been taught, correcting for drift. The creek appeared where her map said it would appear and she followed it downstream and the fog thinned and she could see the lights of the trailhead parking lot a quarter mile ahead. She sat on a rock for thirty seconds. Then she walked to the car.",strong
"The ice shelf was cracking from the inside out — she could hear it, a deep percussive sound that traveled up through her boots — and she had approximately thirty seconds to cross the remaining twenty feet to the bank before the decision was made for her. She moved the way she had been told to move on unstable ice: weight spread, feet sliding rather than stepping, her pole extended sideways for a wider footprint. The crack widened to her left and she angled right, away from it, and the ice flexed under her and she kept her weight moving and did not stop. The bank was ten feet away. Eight. Another crack, this one beneath her, and she felt the shelf tilt and she dove for the bank and landed with her hands in the mud and her legs still on the ice and she scrambled forward, dragging her legs with her, getting them onto solid ground just as the shelf she had been standing on tilted past recovery and went into the water with a sound like something final.",strong
"He had the concussion and she did not, which meant navigation was her job and getting him out was her job and managing both at once was going to require more of her than the previous six hours of this day had already required. She got him to his feet and put his arm over her shoulder and they started moving, her bearing northwest by compass toward the fire road she had marked on the map. He was coherent in the way concussed people were coherent — functional but slow, contributing to the forward movement without being able to direct it. She talked to him as they walked, asking him questions with specific answers — his daughter's middle name, the make of his first car, the year he graduated — and he answered them and she checked the quality of the answers against what she knew and filed away what she learned. The fire road appeared through the trees at the forty-minute mark, which was ten minutes ahead of her estimate, and she took this as the evening's one piece of good luck.",strong
"The man in the water was not going to survive unless she went in after him and she was not a strong enough swimmer to go in after him without a line and the only line she had was the anchor rode, fifty feet of it, which she unclipped and tied around the bow cleat and threw the coil into the water and told him to grab it. He was too far gone to grab it with purpose. She saw this and she went in anyway, with the other end of the line around her waist, because the calculation had changed. The water was cold in the way that changes plans. She reached him and got her arm across his chest and felt him go limp against her, which was actually easier to work with than the panic would have been. She pulled on the line and the boat came to her instead of her to the boat, because she had untied it before she jumped in, which had been the right decision. She got his hands on the bow and then she got herself on the bow and then she got him aboard and she lay on the foredeck next to him and breathed.",strong
"She had been tracking the man for six hours through the backcountry and she had closed the distance from a mile and a half to what she estimated was four hundred yards, which was close enough to be careful and not close enough to be done. She moved in the last of the light using the terrain for cover — staying below ridge lines, using the tree cover on the downslope sides, reading the wind before each open crossing. He had not changed direction in two hours, which meant either he did not know she was behind him or he was confident he could manage the fact. She was betting on the first. She was managing the second as a contingency. The light was going and she was going to have to close the distance in the dark or wait for morning and she could not wait for morning. She moved faster and accepted the trade-off in noise, because darkness was the compensation. She closed to two hundred yards. She closed to one hundred. She could hear him moving through the brush ahead of her. She stopped moving and waited for him to stop moving first.",strong
"The building's fire escape had rusted through at the second-floor landing and she was on the wrong side of that fact, hanging from the intact railing above it with her feet swinging over the gap. She looked down: the gap was four feet, the lower railing was intact, the drop if she missed was sixteen feet to the alley. She looked up: going back was worse than going forward because of what was behind her in the building. She swung herself sideways, building momentum with her hips, and on the third swing she let go and she crossed the gap and her hands hit the lower railing and held and her feet hit the landing below and held and she was through the gap and moving down the remaining two flights before she had finished processing the decision to jump. The alley below was empty. She hit the last rung and dropped to the ground and ran.",strong
"She had the tourniquet on and she had the wound packed with what she had available, which was not ideal but was what the situation offered. She had done what she could do without better equipment and now she needed to close the distance between here and help, which was three miles of mountain trail in the dark. She checked her headlamp and found it functional and put it on and checked the map one more time, orienting it to the terrain she could see in the lamp's beam. Three miles, mostly downhill, no technical terrain, the trail well-marked. She had done worse. She put the map away and started walking and set her pace to something sustainable and kept it. She counted landmarks as she passed them — the split boulder, the creek crossing, the junction with the lower trail — and checked each one against her expected time and was on schedule. The trailhead lights appeared below her at the two-hour mark. She walked into the light and found the ranger station and knocked on the door.",strong
"They had the children out — all four of them — and she was back for the woman who could not walk and the building had perhaps four minutes before the question changed. She got back to the second floor in forty-five seconds and found the woman where she had left her, awake and frightened and clearheaded, which were all the right things to be. She assessed the woman's ability to bear weight on the ankle and found it absent, which was the same finding as the first time. She got the woman's arm over her shoulder and took as much of the weight as she could and they moved together toward the stairs, slowly, in the way that slowly-is-fast was meant to be understood. The smoke on the stairs was heavier than it had been. She kept them low and kept moving and talked the woman through each step and did not look at the ceiling, which was doing things she could hear and did not want to see. They reached the ground floor. They reached the door. They went through it into the night air and she got the woman to the grass and set her down and turned around and looked at the building.",strong
"She had the map memorized — she had made herself memorize it before she came in, because phones could be taken — and she moved through the complex using the map in her head, correcting for the one discrepancy she had found between the plan and the reality, which was that the east corridor had a door the plan hadn't shown. She had added the door to her internal map at the moment she encountered it and routed around it without breaking stride, which was the kind of flexibility the situation required. She had twelve minutes from entry to exit, which was the window she had calculated and which she had now used nine of. She found the room she needed. She found what the room contained. She documented it in the way that would be useful later and put everything back precisely as she had found it. She went back to the exit by the route that avoided the east corridor and the unplanned door and she was through the exit and moving across the open ground toward the fence line at the eleven-minute mark, which was inside her window, and the night was quiet around her.",strong
"The rope was around her ankle and she was upside down above a forty-foot drop and the carabiner that had inverted her was now jammed in a crack she could not reach from this position. She made herself look at this problem rather than at the drop below her, which was the correct prioritization. She had a knife clipped to the back of her harness, which she could reach by bending double and doing something with her abdominals that was going to get harder the longer she hung here. She bent double and reached and found the knife and unclipped it and held it. She identified the rope configuration above her ankle — she needed to cut the secondary loop, not the main line, which required seeing what she was cutting. She identified the correct rope by feel and by color and she made one cut, clean and deliberate, and the inversion released and she swung right-side up and hung there for a moment reorienting to the world and then she continued up.",strong
"She brought the car out of the skid by steering into it and not touching the brakes, which was the thing she knew and the thing her instincts were fighting. The car straightened at sixty miles an hour on a road she could no longer see the edges of in the whiteout conditions and she brought the speed down — slowly, slowly, no sudden inputs — to something that gave her a margin. She pulled to the side of the road and stopped and sat with the engine running and the heater on and her hands still on the wheel for a moment. She assessed the situation: whiteout conditions, mountain road, unknown distance from any kind of help, full tank of gas, no cell signal, all of which were facts rather than judgments. She looked at the road ahead, which was approximately thirty feet visible, and she looked at the road behind, which was the same, and she put the car in drive and continued forward at a speed that matched what she could see, which was slow and was what the road required.",strong
"The man had told her to stay in the car and she had said she would and then she had gotten out of the car, because staying in the car was not consistent with what she could see happening thirty yards away. She approached the situation the way she had been trained to approach situations that were developing faster than the plan had accounted for: assessing, adjusting, committing to the adjusted plan without second-guessing it after the commitment was made. She had cover to fifteen yards and open ground for the last fifteen and she used the cover thoroughly and crossed the open ground fast, low, in the gap between the two moments of inattention she had identified while she was still in cover. She reached the position she needed. She did what the position allowed her to do. She got back to the car before he had registered that she had left it.",strong
"She was chest-deep in the culvert and the water was rising and the culvert ran under forty feet of highway and what she needed was on the other side. She had a choice between waiting for the water to drop, which required time she did not have, and swimming the culvert, which required holding her breath for what she estimated at twenty seconds in moving water in the dark. She had done worse. She had not done exactly this, but the components of it were familiar. She filled her lungs. She went under. The culvert was dark and she moved with the current and kept one hand on the curved wall for orientation and counted seconds and at fifteen felt the gradient change upward and at eighteen broke the surface on the far side into the grey light of the drainage channel and came out of the water and stood on the bank and shook herself like a dog and started moving.",strong
"He landed in the water wrong — she could tell from the sound — and she was off the bridge rail before she had thought it through, which was three seconds after him. The fall was long enough for her to orient herself feet-down and she went in clean and deep and came up with the current already having an opinion about where she was going. She looked for him and found him by the color of his jacket in the brown water, twenty feet downstream, not swimming. She went to him in the way the river's current allowed her to go, using it and not fighting it, and she reached him and got his head above water and looked at his face and saw that he was conscious and beginning to function. She told him to kick. He kicked. They worked with the current toward the bank and she got his hands on the root mass that projected from the bank at the inside of the bend and he held on and she got herself onto the bank and pulled and got him out of the water and onto the mud beside her.",strong
"The guard had a gun and she had the element of surprise, which she understood was an exhaustible resource requiring immediate use. She closed the distance in four steps and three seconds and the element of surprise was still present at the end of those three seconds and she used it completely and without any portion held in reserve. She had his gun before he had fully processed the sequence of events and she stepped back from him and held it in the two-handed grip she had practiced enough times to make automatic. She looked at him. She told him what she needed, clearly and without excess language. He looked at the gun and at her face and made the assessment that people in his position generally made, which was accurate. He gave her what she needed.",strong
"She got the fire extinguisher off the wall before the second wave of smoke came through the doorway and she aimed it at the base of the flames the way she had been told and the way she had never expected to need to apply. The extinguisher made the situation manageable and then less manageable as it ran low, which she had known it would. She bought herself forty-five seconds and she used them to get the filing cabinet open and get the documents she had come for into the bag she had brought for them. The extinguisher gave out. She looked at the fire and the door and made the calculation and she went through the door before the calculation was complete because hesitation was the thing that killed people in this specific type of calculation. The hallway was clear and she went down it and down the stairs and through the lobby and out the front doors into the street and she walked away at the pace of someone who was leaving, not fleeing, because those were different things and only one of them attracted attention.",strong
"She had nine minutes of air left in the tank and the cave system had turned in a direction she had not anticipated when she planned this dive. She stopped and held her position in the water and looked at her compass and her depth gauge and the direction the silt was drifting and assembled the information into a picture she could navigate by. The exit was northeast and above her — she was confident of this — and she was currently west and slightly deep. She adjusted her buoyancy and moved northeast and up, working in the deliberate, unhurried way that nine minutes of air required. She found the passage she was looking for at the four-minute mark, which gave her five minutes to make a transit that should take three, which was the margin she needed and not a great deal more. She went through the passage and up the slope beyond it and saw the light from the surface and followed it up and broke the surface outside the cave mouth with two minutes of air remaining, which she considered an acceptable margin.",strong
"The man grabbed her from behind and she went with the grab rather than against it, rotating inside his grip the way she had practiced, and she came out of the hold facing him and hit him twice before he had fully registered what had happened. He was larger than her and stronger and neither of those facts was going to determine the outcome of the next thirty seconds. She had trained for larger and stronger. She had trained for angry and trained for fast and trained for the specific problem of a person who expected her to be easy. He was not expecting what she was. She made sure he understood this quickly, because the longer the encounter lasted the more his advantages accumulated and the more hers depleted, and she preferred to close the transaction while the initial terms were still in her favor. She stepped over him and picked up her bag from where it had fallen and walked toward the street.",strong
"She had done the hang for ninety seconds before she understood that the rope above her was moving in a way ropes did not move on their own, which meant someone was up there doing something to it. She had a second anchor — she always set a second anchor — and she transferred her weight to it in the time it took her to decide to, which was a very short time. The primary rope came free above her a moment later and fell past her and she watched it go down the face and looked up at the lip of the cliff and decided she was going to climb out rather than rappel, because the top was where the problem was and she was going to need to address the problem rather than descend away from it. She found the sequence and she climbed, quickly and with the confidence of anger, and she came over the lip onto flat ground and she was not alone there, and she dealt with not being alone there, and then she was alone.",strong
"She had been signaling for forty minutes with the mirror and the signal fire and she had seen nothing respond, which was information but not the final answer, and she was not going to treat it as the final answer. She rebuilt the fire where the smoke would carry better and she worked on the signal mirror with the methodical patience of someone who understood that the difference between rescue and not-rescue was sometimes the difference between giving up at forty minutes and continuing to forty-one. She had water for two more days and food for one and the sprained ankle was manageable if she stayed off it and she intended to stay off it. She was in a good position. She told herself she was in a good position with the specificity that made it true: shelter, fire, water, signaling capacity, known location within a reasonable search radius, and no injuries that were going to get worse by sitting still. She kept working the mirror. At forty-seven minutes, the helicopter came over the ridge.",strong
"The other climber had frozen on the face — twenty feet above her and twenty feet below the anchor, unable to move up or down, his breathing audible from where she was belaying. She had seen this before and she knew what it was and she knew what the next ten minutes required from her. She talked to him. Not about the climbing and not about the height and not about what would happen if he fell, because she had him on belay and the falling was managed. She talked to him about what his hands could feel and what his feet could feel and she asked him questions about the texture of the rock under his fingers and she kept her voice at the level and pace of something completely ordinary, something that expected a response, something that made response feel possible. He moved his right hand. She told him that was good and asked him what he found. He told her. She asked him about his feet. He moved his right foot. She talked him up the remaining twenty feet hold by hold and he clipped the anchor and she heard him exhale and she let out the rope and waited for him to set up his own belay.",strong
